frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
584,12.960000,2,false,false,-0.026280005,-0.292190731,0.169522464,-0.036008071,0.161110818,-0.000784162,0.986278951
585,12.980000,2,false,false,-0.030002709,-0.293481231,0.167666718,-0.036130551,0.156475484,-0.002554303,0.987017512
586,13.000000,2,false,false,-0.032202050,-0.293437898,0.165119722,-0.035612550,0.152252659,-0.003972820,0.987691820
587,13.020000,2,false,false,-0.036423016,-0.292992890,0.165846571,-0.034673952,0.150690809,-0.005699098,0.987956285
588,13.040000,2,false,false,-0.039353844,-0.293858916,0.164631277,-0.033670343,0.149914011,-0.007028671,0.988100529
589,13.060000,2,false,false,-0.041587580,-0.293796092,0.162548780,-0.032783583,0.148565546,-0.008507015,0.988322437
590,13.080000,2,false,false,-0.045791436,-0.293300509,0.162782028,-0.032144062,0.146666557,-0.010457800,0.988608301
591,13.100000,2,false,false,-0.048753463,-0.293793201,0.161785007,-0.031301845,0.145181805,-0.012844699,0.988826334
592,13.120000,2,false,false,-0.050109249,-0.293166459,0.159160092,-0.029780224,0.144896835,-0.014991192,0.988884866
593,13.140000,2,false,false,-0.052750368,-0.294013470,0.158323944,-0.028058309,0.145757854,-0.016815614,0.988779366
594,13.160000,2,false,false,-0.054233555,-0.294039041,0.158720285,-0.026613399,0.146564662,-0.018347261,0.988672853
595,13.180000,2,false,false,-0.056412816,-0.292810053,0.157973304,-0.025912682,0.146720216,-0.019836392,0.988639593
596,13.200000,2,false,false,-0.059072074,-0.294176131,0.157690585,-0.026384493,0.146238118,-0.020911738,0.988676369
597,13.220000,2,false,false,-0.059495818,-0.293737710,0.156795815,-0.026691420,0.145386219,-0.021541830,0.988780260
598,13.240000,2,false,false,-0.060520034,-0.294227809,0.157459036,-0.026808642,0.144581005,-0.021706570,0.988891542
599,13.260000,2,false,false,-0.061643619,-0.295095682,0.155408084,-0.026384216,0.144055352,-0.021410583,0.988986194
600,13.280000,2,false,false,-0.062359609,-0.294798106,0.155281022,-0.025285270,0.144232363,-0.021190163,0.988993824
601,13.300000,2,false,false,-0.062279172,-0.294073522,0.153947592,-0.024196360,0.143121466,-0.021919662,0.989166558
602,13.320000,2,false,true,-0.066980362,-0.296181440,0.152768627,-0.023592873,0.141636759,-0.023254907,0.989364266
603,13.340000,2,false,false,-0.068313353,-0.296759963,0.150991723,-0.021760106,0.139713839,-0.025040129,0.989636123
604,13.360000,2,false,false,-0.070063643,-0.298219204,0.149353698,-0.019845361,0.138855293,-0.027236382,0.989739180
605,13.380000,2,false,false,-0.072101533,-0.299174786,0.147727177,-0.017875018,0.136910304,-0.029141482,0.989993393
606,13.400000,2,false,false,-0.074795574,-0.302105755,0.146931499,-0.016209394,0.132955506,-0.032097522,0.990469575
607,13.420000,2,false,false,-0.075314984,-0.300999194,0.145176232,-0.013909015,0.128011122,-0.034899812,0.991060913
608,13.440000,2,false,false,-0.078053944,-0.303297013,0.144206986,-0.012420032,0.124988869,-0.037723858,0.991362989
609,13.460000,2,false,false,-0.080465049,-0.305689454,0.142825872,-0.010529603,0.123106331,-0.039375287,0.991556168
610,13.480000,2,false,false,-0.082146578,-0.305905372,0.140341267,-0.009387039,0.119686700,-0.041888673,0.991883278
611,13.500000,2,false,false,-0.084975898,-0.306663275,0.139837459,-0.008869050,0.114698000,-0.046411969,0.992276013
612,13.520000,2,false,false,-0.084991582,-0.307704300,0.137519032,-0.008075040,0.111841597,-0.050115541,0.992428720
613,13.540000,2,false,true,-0.083565593,-0.304978102,0.134785458,-0.006137211,0.112737894,-0.050704844,0.992311239
614,13.560000,2,false,false,-0.084537223,-0.305724174,0.132829353,-0.004712427,0.112218827,-0.052571390,0.992280722
615,13.580000,2,false,false,-0.085993819,-0.305864334,0.133114755,-0.004669547,0.108124547,-0.055831712,0.992557406
616,13.600000,2,false,false,-0.086210251,-0.305735141,0.132747874,-0.004628036,0.103325166,-0.058219854,0.992931485
617,13.620000,2,false,false,-0.088211790,-0.309496462,0.131422848,-0.003700043,0.103084899,-0.058677875,0.992933393
618,13.640000,2,false,false,-0.087520123,-0.309854507,0.131227210,-0.002102254,0.105602220,-0.059438482,0.992628276
619,13.660000,2,false,false,-0.088789664,-0.309584379,0.130948335,-0.000676901,0.106111042,-0.061329965,0.992460907
620,13.680000,2,false,false,-0.089919604,-0.311601669,0.130145490,-0.000665403,0.103844427,-0.063125014,0.992588103
621,13.700000,2,false,false,-0.090911746,-0.312058300,0.129490092,0.000112605,0.103148296,-0.064923018,0.992545009
622,13.720000,2,false,false,-0.090293229,-0.313595146,0.129825443,0.001121634,0.105081193,-0.066114433,0.992262900
623,13.740000,2,false,false,-0.092235774,-0.313108921,0.129743233,0.002359383,0.106873818,-0.067395277,0.991982996
624,13.760000,2,false,false,-0.094267868,-0.314014167,0.129806787,0.003182066,0.107073560,-0.068203740,0.991903901
625,13.780000,2,false,false,-0.092421852,-0.313683927,0.128968418,0.004090900,0.107047126,-0.068586923,0.991877019
626,13.800000,2,false,false,-0.094178617,-0.313692093,0.130690068,0.004432577,0.108615473,-0.069545962,0.991638243
627,13.820000,2,false,false,-0.093700878,-0.314035296,0.130213767,0.004686109,0.109300062,-0.070162050,0.991518497
628,13.840000,2,false,false,-0.094325803,-0.313947439,0.131299630,0.005063357,0.109955430,-0.070628084,0.991411030
629,13.860000,2,false,false,-0.095039770,-0.315293968,0.132085085,0.005519224,0.111190788,-0.069676213,0.991338193
630,13.880000,2,false,false,-0.093689710,-0.314769626,0.131402642,0.006258352,0.112222433,-0.068843603,0.991275728
631,13.900000,2,false,false,-0.095755138,-0.315361470,0.131610021,0.006456023,0.112976380,-0.069583967,0.991137147
632,13.920000,2,false,false,-0.095243186,-0.315579265,0.130928382,0.006958011,0.113017075,-0.070817523,0.991041720
633,13.940000,2,false,false,-0.095383696,-0.315713644,0.130836904,0.007672004,0.113961533,-0.070938230,0.990919650
